timestamp,open,high,low,close,adjusted_close,volume,dividend_amount,split_coefficient
2017-12-18,58.4400,59.2800,58.0300,58.6800,58.6800,862325,0.0000,1.0000
2017-12-15,58.9900,59.2200,57.8500,58.4500,58.4500,1305142,0.0000,1.0000
2017-12-14,59.7500,60.7400,58.2700,58.7300,58.7300,1169277,0.0000,1.0000
2017-12-13,59.7900,60.2400,59.3100,59.3700,59.3700,944303,0.0000,1.0000
2017-12-12,60.0800,60.4100,59.4612,59.9800,59.9800,766312,0.0000,1.0000
2017-12-11,60.2700,60.5535,59.7025,59.9700,59.9700,640683,0.0000,1.0000
2017-12-08,58.5900,60.2200,58.4200,60.2000,60.2000,726731,0.0000,1.0000
2017-12-07,58.1900,59.0800,57.8400,58.6300,58.6300,621822,0.0000,1.0000
2017-12-06,58.0500,58.8900,58.0500,58.1700,58.1700,318653,0.0000,1.0000
2017-12-05,58.4500,59.0300,58.1800,58.2500,58.2500,567363,0.0000,1.0000
2017-12-04,58.8900,59.8100,58.1800,58.4900,58.4900,1055345,0.0000,1.0000
2017-12-01,58.8400,59.0500,57.0000,58.4400,58.4400,634721,0.0000,1.0000
2017-11-30,59.6900,60.1400,58.1900,58.7900,58.7900,1284156,0.0000,1.0000
2017-11-29,58.3300,60.1200,58.3300,59.4400,59.4400,876976,0.0000,1.0000
2017-11-28,57.4600,58.4600,57.4600,58.0100,58.0100,810806,0.0000,1.0000
2017-11-27,57.2500,57.6600,56.7901,57.6100,57.6100,561757,0.0000,1.0000
2017-11-24,57.6000,57.7200,56.8700,57.2900,57.2900,314002,0.0000,1.0000
2017-11-22,56.9700,57.6000,56.6160,57.4500,57.4500,508423,0.0000,1.0000
2017-11-21,55.3200,57.2000,55.3200,56.9100,56.9100,1363333,0.0000,1.0000
2017-11-20,55.5900,55.6500,54.7800,55.4600,55.4600,436940,0.0000,1.0000
2017-11-17,55.0700,55.9000,54.9700,55.6700,55.6700,474478,0.0000,1.0000
2017-11-16,55.0300,55.5800,54.6050,55.4200,55.4200,1076258,0.0000,1.0000
2017-11-15,55.3100,56.2250,54.6600,54.9700,54.9700,1613464,0.0000,1.0000
2017-11-14,55.6800,55.8800,55.1100,55.3800,55.3800,1077258,0.0000,1.0000
2017-11-13,56.0400,56.5200,55.7100,55.9900,55.9900,931018,0.0000,1.0000
2017-11-10,56.1600,56.7200,56.0800,56.5800,56.5800,529189,0.0000,1.0000
2017-11-09,56.1400,56.7900,56.0200,56.5000,56.5000,711822,0.0000,1.0000
2017-11-08,56.5800,56.8100,55.8800,56.2900,56.2900,590055,0.0000,1.0000
2017-11-07,56.3200,57.0200,55.8000,56.9500,56.9500,1258074,0.0000,1.0000
2017-11-06,57.4900,58.2800,55.9300,56.6600,56.6600,1139801,0.0000,1.0000
2017-11-03,59.3400,59.4500,57.4000,57.8200,57.8200,1463204,0.0000,1.0000
2017-11-02,57.4900,60.1900,57.1500,59.2300,59.2300,2230285,0.0000,1.0000
2017-11-01,62.1500,62.8400,61.6100,62.0500,62.0500,628381,0.0000,1.0000
2017-10-31,62.9300,62.9500,61.7800,62.1800,62.1800,903475,0.0000,1.0000
2017-10-30,63.2000,63.4700,62.4300,62.4600,62.4600,824192,0.0000,1.0000
2017-10-27,62.9500,63.6600,62.8500,63.6300,63.6300,482074,0.0000,1.0000
2017-10-26,61.9500,63.2400,61.6100,63.1900,63.1900,549474,0.0000,1.0000
2017-10-25,62.3100,63.0000,61.8190,62.0600,62.0600,1005553,0.0000,1.0000
2017-10-24,62.1100,62.9000,61.7130,62.5400,62.5400,813262,0.0000,1.0000
2017-10-23,62.0600,62.3500,61.5500,61.7300,61.7300,461723,0.0000,1.0000
2017-10-20,61.2500,62.5500,61.1400,62.1200,62.1200,753425,0.0000,1.0000
2017-10-19,60.3500,61.2100,60.0400,61.2000,61.2000,638353,0.0000,1.0000
2017-10-18,60.5700,60.8300,60.2400,60.7100,60.7100,385057,0.0000,1.0000
2017-10-17,60.3200,60.6600,60.0000,60.6300,60.6300,494147,0.0000,1.0000
2017-10-16,60.3000,60.8400,59.8100,60.2400,60.2400,607210,0.0000,1.0000
2017-10-13,60.3500,60.4200,59.7800,60.4000,60.4000,471954,0.0000,1.0000
2017-10-12,60.3300,60.7500,60.0810,60.4300,60.4300,446376,0.0000,1.0000
2017-10-11,60.2000,60.7800,59.3600,60.6700,60.6700,609288,0.0000,1.0000
2017-10-10,60.3100,60.4900,59.4000,60.1000,60.1000,1434781,0.0000,1.0000
2017-10-09,60.8500,60.9800,60.0600,60.1200,60.1200,582817,0.0000,1.0000
2017-10-06,60.7000,61.3000,60.4800,61.0200,61.0200,765754,0.0000,1.0000
2017-10-05,59.4500,60.7000,59.4200,60.5700,60.5700,513053,0.0000,1.0000
2017-10-04,60.2600,60.4400,59.4100,59.4800,59.4800,716289,0.0000,1.0000
2017-10-03,60.7100,60.8150,59.3300,60.2200,60.2200,968537,0.0000,1.0000
2017-10-02,60.7500,61.0500,59.9200,60.9900,60.9900,855817,0.0000,1.0000
2017-09-29,60.1600,61.1300,60.1600,60.8000,60.8000,617530,0.0000,1.0000
2017-09-28,61.2000,61.2000,59.3400,60.4300,60.4300,1212042,0.0000,1.0000
2017-09-27,60.6800,61.9200,60.2800,61.2900,61.2900,1259189,0.0000,1.0000
2017-09-26,58.9900,60.8400,58.5010,60.6400,60.6400,898069,0.0000,1.0000
2017-09-25,57.8000,58.9400,57.4500,58.6800,58.6800,893886,0.0000,1.0000
2017-09-22,57.0600,58.5500,56.8100,58.3500,58.3500,861864,0.0000,1.0000
2017-09-21,57.2800,58.0640,57.1500,57.6800,57.6800,617726,0.0000,1.0000
2017-09-20,56.5500,57.5400,56.5000,57.4900,57.4900,675445,0.0000,1.0000
2017-09-19,57.0900,57.3100,56.7700,56.9300,56.9300,944207,0.0000,1.0000
2017-09-18,56.7500,57.4000,56.4060,57.2100,57.2100,1048364,0.0000,1.0000
2017-09-15,55.5000,56.5900,55.2400,56.5600,56.5600,1458641,0.0000,1.0000
2017-09-14,55.1200,55.6900,54.9500,55.6200,55.6200,1078580,0.0000,1.0000
2017-09-13,54.9100,55.4000,54.7700,55.3500,55.3500,809834,0.0000,1.0000
2017-09-12,55.1100,55.9800,54.5300,55.1900,55.1900,1301000,0.0000,1.0000
2017-09-11,55.0800,56.0000,54.8300,55.1100,55.1100,1116781,0.0000,1.0000
2017-09-08,53.0000,54.5920,52.9500,54.5400,54.5400,1033300,0.0000,1.0000
2017-09-07,53.3600,53.6800,52.7510,53.0000,53.0000,1306071,0.0000,1.0000
2017-09-06,54.3300,54.5900,52.9400,53.1800,53.1800,1727018,0.0000,1.0000
2017-09-05,57.1900,57.1900,53.6900,54.0800,54.0800,2814373,0.0000,1.0000
2017-09-01,56.9000,57.9800,56.3600,57.4900,57.4900,942417,0.0000,1.0000
2017-08-31,57.0600,57.4000,56.2100,57.0700,57.0700,1663785,0.0000,1.0000
2017-08-30,55.4800,57.4700,55.3500,57.1000,57.1000,1125546,0.0000,1.0000
2017-08-29,55.2500,55.8700,54.7700,55.7600,55.7600,1182044,0.0000,1.0000
2017-08-28,55.7800,55.9750,55.1600,55.3400,55.3400,666214,0.0000,1.0000
2017-08-25,55.5300,56.6300,54.9000,55.5400,55.5400,952647,0.0000,1.0000
2017-08-24,56.3900,56.6400,55.1100,55.3200,55.3200,1080727,0.0000,1.0000
2017-08-23,56.7600,57.2900,56.2400,56.6500,56.6500,1240636,0.0000,1.0000
2017-08-22,56.9200,57.8000,56.5700,57.2100,57.2100,1196937,0.0000,1.0000
2017-08-21,57.0000,57.9400,56.6200,56.8600,56.8600,1443650,0.0000,1.0000
2017-08-18,55.6900,57.9200,55.1800,57.4500,57.4500,2621539,0.0000,1.0000
2017-08-17,57.0500,57.5800,55.1600,55.9700,55.9700,1869976,0.0000,1.0000
2017-08-16,57.5100,58.7200,56.9700,57.5000,57.5000,2883407,0.0000,1.0000
2017-08-15,57.4800,59.0000,57.1100,58.0100,58.0100,1810064,0.0000,1.0000
2017-08-14,57.4200,58.5300,57.0000,57.3600,57.3600,2381546,0.0000,1.0000
2017-08-11,58.1000,58.4842,57.0400,57.9700,57.9700,1750028,0.0000,1.0000
2017-08-10,56.5500,59.4900,55.9999,58.5000,58.5000,3174395,0.0000,1.0000
2017-08-09,56.0100,57.1200,54.9400,56.7200,56.7200,4509102,0.0000,1.0000
2017-08-08,61.0600,61.5000,56.5900,56.9000,56.9000,4069161,0.0000,1.0000
2017-08-07,62.7500,62.8500,60.5800,61.7200,61.7200,11208105,0.0000,1.0000
2017-08-04,64.9400,65.0500,64.4400,64.5700,64.5700,335368,0.0000,1.0000
2017-08-03,65.0000,65.5000,63.5000,64.0000,64.0000,34296,0.0000,1.0000
2017-08-02,65.9800,66.0600,64.8300,64.8900,64.8900,112432,0.0000,1.0000
2017-08-01,66.6500,66.8600,66.2300,66.2500,66.2500,26784,0.0000,1.0000
2017-07-31,67.7000,67.7000,65.2800,66.0000,66.0000,19079,0.0000,1.0000
2017-07-28,67.2600,67.2600,67.2600,67.2600,67.2600,101,0.0000,1.0000
2017-07-27,69.2500,69.2500,68.0000,68.0000,68.0000,12970,0.0000,1.0000
2017-07-26,69.0842,69.0842,69.0842,69.0842,69.0842,3,0.0000,1.0000
2017-07-25,69.1461,69.1461,68.9500,69.0842,69.0842,1362,0.0000,1.0000
2017-07-24,69.0000,69.2900,69.0000,69.0000,69.0000,4650,0.0000,1.0000
2017-07-21,70.0000,70.0000,68.5600,68.9226,68.9226,1562,0.0000,1.0000
2017-07-20,69.7489,70.0000,69.0000,69.0000,69.0000,28390,0.0000,1.0000
2017-07-19,67.9200,69.5100,67.8000,68.9500,68.9500,1805,0.0000,1.0000
2017-07-18,70.5000,72.0000,69.9200,70.0000,70.0000,35719,0.0000,1.0000
2017-07-17,75.0000,75.0000,70.0000,70.0000,70.0000,33982,0.0000,1.0000
